Year,Month,Day,Location,Province
2006,8,9,Oshawa,ON
2006,8,9,Windsor,ON
2006,8,9,Cap Pele,NB
2006,8,11,Pine Falls,MB
2006,8,11,Sheet Harbour,NS
2006,8,12,Fort Resolution,NT
2006,8,12,Richmondhill,ON
2006,8,12,Burnaby,BC
2006,8,12,Peterborough,ON
2006,8,13,Sault Ste. Marie,ON
2006,8,13,Chatham,ON
2006,8,13,Edmonton,AB
2006,8,13,Calgary,AB
2006,8,13,Toronto,ON
2006,8,13,Burke Mountain,BC
2006,8,14,Burnaby,BC
2006,8,14,Moosomin,SK
2006,8,15,Fredericton,NB
2006,8,15,Nipawin,SK
2006,8,16,Brantford,ON
2006,8,16,Port Moody,BC
2006,8,16,Windthorst,SK
2006,8,16,Windsor,ON
2006,8,16,Windsor,ON
2006,8,16,Montreal,PQ
2006,8,16,Leader,SK
2006,8,17,Lancaster,ON
2006,8,17,Lancaster,ON
2006,8,17,Maidstone,SK
2006,8,17,Maidstone,SK
2006,8,18,Black Point,NS
2006,8,18,Chester,NS
2006,8,18,Seeleys Bay,ON
2006,8,18,Thunder Bay,ON
2006,8,18,Lancaster,ON
2006,8,19,Edmonton,AB
2006,8,19,Fort St. John,BC
2006,8,19,Moose Jaw,SK
2006,8,19,Greenville,ON
2006,8,19,Laval,PQ
2006,8,19,Brent's Cove,NF
2006,8,19,Windsor,ON
2006,8,19,Windsor,ON
2006,8,20,Edmonton,AB
2006,8,20,Gooderham,ON
2006,8,20,Forest,ON
2006,8,20,Windsor,ON
2006,8,20,Sault Ste. Marie,ON
2006,8,20,Greenville,ON
2006,8,20,New Victoria,NS
2006,8,20,Buffalo Pound Lake,SK
2006,8,21,Fraser River,BC
2006,8,21,Maidstone,SK
2006,8,21,Greenville,ON
2006,8,22,Montreal,PQ
2006,8,22,Winnipeg,MB
2006,8,22,Montreal,PQ
2006,8,22,Houston,BC
2006,8,22,Greenville,ON
2006,8,23,Victoria,BC
2006,8,23,Houston,BC
2006,8,25,Port Moody,BC
2006,8,25,Grouse Cypress Bowl,BC
2006,8,26,Calgary,AB
2006,8,26,Spring Bank,AB
2006,8,26,Burnaby,BC
2006,8,26,Edmonton,AB
2006,8,26,Saskatoon,SK
2006,8,26,Coquitlam,BC
2006,8,27,Comox,BC
2006,8,28,Aylmer,PQ
2006,8,28,Aylmer,PQ
2006,8,28,Aylmer,PQ
2006,8,28,Aylmer,PQ
2006,8,28,Aylmer,PQ
2006,8,28,Aylmer,PQ
2006,8,28,Bobcaygeon,ON
2006,8,29,Crowsnest,AB
2006,8,31,Caledon,ON
2006,8,31,Lake Huron,ON
2006,9,1,Kamloops,BC
2006,9,1,Comox,BC
2006,9,1,Winnipeg,MB
2006,9,1,Kamloops,BC
2006,9,1,Gatineau,PQ
2006,9,2,Brampton,ON
2006,9,2,Powell River,BC
2006,9,2,Calgary,AB
2006,9,2,Queensland Beach,NS
2006,9,2,London,ON
2006,9,2,Kamloops,BC
2006,9,3,Kenora,ON
2006,9,3,Vancouver,BC
2006,9,5,Sault Ste. Marie,ON
2006,9,5,Pabos,PQ
2006,9,5,Oshawa,ON
2006,9,6,Fort McMurray,AB
2006,9,7,Edmonton,AB
2006,9,7,Edmonton,AB
2006,9,8,Fort McMurray,AB
2006,9,9,Oshawa,ON
2006,9,10,Barrie,ON
2006,9,10,Chicoutimi,PQ
2006,9,10,Chicoutimi,PQ
2006,9,10,Jonquiere,PQ
2006,9,11,Halifax,NS
2006,9,11,Aldergrove,BC
2006,9,15,Ottawa,ON
2006,9,16,Kelowna,BC
2006,9,16,Castlegar,BC
2006,9,18,Coral Harbour,NU
2006,9,18,Iqaluit,NU
2006,9,18,Igloolik,NU
2006,9,18,Repulse Bay,NU
2006,9,18,Cape Dorset,NU
2006,9,18,Baker Lake,NU
2006,9,20,Winnipeg,MB
2006,9,21,Richmond,BC
2006,9,21,Caledon,ON
2006,9,21,Beamsville,ON
2006,9,22,Vancouver,BC
2006,9,22,Winfield,BC
2006,9,22,Fort McMurray,AB
2006,9,23,Ste. Adolphe,MB
2006,9,24,Invermere,BC
2006,9,24,North Surrey,BC
2006,9,24,Calgary,AB
2006,9,24,Thessalon,ON
2006,9,24,Montreal,PQ
2006,9,24,North Vancouver,BC
2006,9,24,Castlegar,BC
2006,9,26,Lake Echo,NS
2006,9,26,Belle River,ON
2006,9,26,Burnaby,BC
2006,9,27,Fredericton,NB
2006,9,28,Beresford,AB
2006,9,29,North Surrey,BC
2006,9,29,Ucluelet,BC
2006,9,30,North Surrey,BC
2006,9,30,Houston,BC
2006,10,2,Ucluelet,BC
2006,10,4,Fall River,NS
2006,10,4,Edmonton,AB
2006,10,4,Edmonton,AB
2006,10,5,Saskatoon,SK
2006,10,6,Stevensville,ON
2006,10,6,Sarnia,ON
2006,10,7,Cochrane,AB
2006,10,7,Sydney,NS
2006,10,8,Sarnia,ON
2006,10,8,Sarnia,ON
2006,10,8,Sarnia,ON
2006,10,10,New Glasglow,NS
2006,10,11,Telkwa,BC
2006,10,11,Aldergrove,BC
2006,10,12,Abbotsford,BC
2006,10,12,Victoria,BC
2006,10,12,Pickering,ON
2006,10,13,Simco,ON
2006,10,15,Little Current,ON
2006,10,15,Little Current,ON
2006,10,17,Ottawa,ON
2006,10,20,Victoria,BC
2006,10,21,Scarborough,ON
2006,10,21,St-Bruno,PQ
2006,10,28,Queen Charlotte,BC
2006,10,28,Saskatoon,SK
2006,10,31,Vancouver,BC
2006,11,1,Peterborough,ON
2006,11,1,Surrey,BC
2006,11,2,Toronto,ON
2006,11,2,Dawson Creek,BC
2006,11,3,Belle River,ON
2006,11,6,Toronto,ON
2006,11,10,Varennes,PQ
2006,11,12,Gagetown,NB
2006,11,14,London,ON
2006,11,16,Red Deer,AB
2006,11,16,Red Deer,AB
2006,11,17,Paynton,SK
2006,11,17,Paynton,SK
2006,11,23,Ottawa,ON
2006,11,24,Victoria,BC
2006,11,24,Hamilton,ON
2006,11,25,Quebec City,PQ
2006,11,28,Montreal,PQ
2006,12,1,Perth-Andover,NB
2006,12,2,Perth-Andover,NB
2006,12,5,Roberval,PQ
2006,12,5,High Prairie,AB
2006,12,5,Calgary,AB
2006,12,9,Chilliwack,BC
2006,12,9,Kehewin First Nations,AB
2006,12,10,Kehewin First Nations,AB
2006,12,10,Arva,ON
2006,12,11,London,ON
2006,12,11,Perth-Andover,NB
2006,12,13,Campbell River,BC
2006,12,16,Forest,ON
2006,12,16,Fergus,ON
2006,12,16,Bridgenorth,ON
2006,12,16,St. Thomas,ON
2006,12,16,Bellis,AB
2006,12,17,Eddystone,MB
2006,12,20,Cambridge,ON
2006,12,22,Vermilion Bay,ON
2006,12,23,Oshawa,ON
2006,12,27,Victoria,BC
2006,12,27,Banff,AB
2006,12,27,Port Alberni,BC
2006,12,28,Sudbury,ON
2007,1,1,Winnipeg,MB
2007,1,1,Winnipeg,MB
2007,1,2,Dawson Creek,BC
2007,1,2,New Bothwell,MB
2007,1,2,Ottawa,ON
2007,1,3,Airdrie,AB
2007,1,4,Teslin,YK
2007,1,5,Calgary,AB
2007,1,6,Surrey,BC
2007,1,7,Pictou,NS
2007,1,8,Sachs Harbour,NT
2007,1,10,Powell River,BC
2007,1,10,Seaforth,ON
2007,1,11,Prince Rupert,BC
2007,1,12,Canupawakpa,MB
2007,1,13,Vaughn,ON
2007,1,13,Canupawakpa,MB
2007,1,13,Laval,PQ
2007,1,14,Rogersville,PQ
2007,1,15,Nobleton,ON
2007,1,16,Kingston,ON
2007,1,16,Calgary,AB
2007,1,18,Arctic Ocean,NT
2007,1,18,Moosonee,ON
2007,1,18,Calgary,AB
2007,1,19,Coquitlam,BC
2007,1,20,Wheatley,ON
2007,1,20,Vancouver,BC
2007,1,20,Arctic Red River,NT
2007,1,21,Maple Ridge,BC
2007,1,21,Burlington,ON
2007,1,24,Ottawa,ON
2007,1,24,Winnipeg,MB
2007,1,25,St-Bruno,PQ
2007,1,26,Surrey,BC
2007,1,26,Fauvel,PQ
2007,1,27,Vancouver,BC
2007,1,27,Winnipeg,MB
2007,1,27,Etobicoke,ON
2007,1,28,Langley,BC
2007,1,28,Brockville,ON
2007,1,30,Greenville,BC
2007,1,30,Burnaby,BC
2007,1,31,Hibbard,PQ
2007,2,1,Lunenburg,NS
2007,2,1,Calgary,AB
2007,2,4,Hibbard,PQ
2007,2,5,Drummondville,PQ
2007,2,7,Cambridge,ON
2007,2,7,Churchill,MB
2007,2,7,Vernon,BC
2007,2,7,Hamilton,ON
2007,2,9,Winnipeg,MB
2007,2,9,Grimsby,ON
2007,2,10,Etobicoke,ON
2007,2,11,Bancroft,ON
2007,2,12,Mississauga,ON
2007,2,12,Terrace,BC
2007,2,12,Toronto,ON
2007,2,12,Aurora,ON
2007,2,12,Stratford,ON
2007,2,16,Whitby,ON
2007,2,17,Port Elgion,NB
2007,2,19,Dominion City,MB
2007,2,19,Dorval,PQ
2007,2,20,Parry Sound,ON
2007,2,21,St. Catharines,ON
2007,2,21,Cochrane,AB
2007,2,21,Toronto,ON
2007,2,21,Nipawin,SK
2007,2,23,St. Catharines,ON
2007,2,24,St. Catharines,ON
2007,2,25,Westlock,AB
2007,2,25,Calgary,AB
2007,3,1,Oshawa,ON
2007,3,1,Montclair,ON
2007,3,3,Vernon,BC
2007,3,3,Whitehorse,YK
2007,3,4,Toronto,ON
2007,3,6,Abbotsford,BC
2007,3,6,Brampton,ON
2007,3,6,Ottawa,ON
2007,3,7,Ottawa,ON
2007,3,8,Whitby,ON
2007,3,9,Uxbridge,ON
2007,3,9,Saskatoon,SK
2007,3,10,Hammonds Plains,NS
2007,3,10,Belle River,ON
2007,3,11,Thornton,ON
2007,3,11,Wellesley,ON
2007,3,11,Brampton,ON
2007,3,11,Mississauga,ON
2007,3,11,Sarnia,ON
2007,3,11,Stoney Creek,ON
2007,3,11,Toronto,ON
2007,3,11,Brampton,ON
2007,3,11,Burlington,ON
2007,3,11,Flesherton,ON
2007,3,11,Forest,ON
2007,3,11,Kitchener,ON
2007,3,11,Mississauga,ON
2007,3,11,Toronto,ON
2007,3,11,Toronto,ON
2007,3,11,Toronto,ON
2007,3,11,Milton,ON
2007,3,11,Scarborough,ON
2007,3,11,Ajax,ON
2007,3,11,Bowmanville,ON
2007,3,11,Enterprise,ON
2007,3,11,Smiths Falls,ON
2007,3,11,Red Deer,AB
2007,3,11,Sarnia,ON
2007,3,11,Kitchener,ON
2007,3,11,Stoney Creek,ON
2007,3,13,Ancaster,ON
2007,3,13,Campbell River,BC
2007,3,13,Whitby,ON
2007,3,14,Norman Wells,NT
2007,3,15,St-Simon-de-Bagot,PQ
2007,3,15,Etobicoke,ON
2007,3,15,Orangeville,ON
2007,3,15,St. Bernardin,PQ
2007,3,16,Calgary,AB
2007,3,16,Vernon,BC
2007,3,17,Lethbridge,ON
2007,3,17,Ancaster,ON
2007,3,17,Sudbury,ON
2007,3,17,Embrun,ON
2007,3,17,Ottawa,ON
2007,3,18,Jordan,ON
2007,3,18,Sudbury,ON
2007,3,19,Clinton,BC
2007,3,19,Whitby,ON
2007,3,20,Calgary,AB
2007,3,20,Oshawa,ON
2007,3,20,Whitby,ON
2007,3,21,Oshawa,ON
2007,3,22,Oshawa,ON
2007,3,23,Bonfield,ON
2007,3,23,Ajax,ON
2007,3,23,Ajax,ON
2007,3,23,Oshawa,ON
2007,3,23,Newmarket,ON
2007,3,23,Calgary,AB
2007,3,24,Bedford,NS
2007,3,24,Paynton,SK
2007,3,24,Ajax,ON
2007,3,25,Kingston,ON
2007,3,25,Kanata,ON
2007,3,26,Aldergrove,BC
2007,3,26,Canmore,AB
2007,3,26,Cochrane,AB
2007,3,26,Edgemont,AB
2007,3,28,Brampton,ON
2007,3,28,Mississauga,ON
2007,3,29,Bonfield,ON
2007,3,29,Golden,BC
2007,3,29,Whitehorse,YK
2007,3,29,Grimsby,ON
2007,3,30,Mississauga,ON
2007,3,30,Calgary,AB
2007,3,30,Whitehorse,YK
2007,3,31,Mt. Veslin,PQ
2007,4,2,Whitby,ON
2007,4,3,North Bay,ON
2007,4,3,Rossland,BC
2007,4,5,Dryden,ON
2007,4,6,Kelowna,BC
2007,4,7,Little Saskatchewan River,MB
2007,4,8,Calgary,AB
2007,4,9,Big Trout Lake,ON
2007,4,9,Melfort,SK
2007,4,9,North Vancouver,BC
2007,4,9,North Bay,ON
2007,4,10,Toronto,ON
2007,4,10,Duncan,BC
2007,4,10,Courtenay,BC
2007,4,10,Pickering,ON
2007,4,10,Scarborough,ON
2007,4,11,Calgary,AB
2007,4,11,Calgary,AB
2007,4,11,Lake Alma,SK
2007,4,11,Surrey,BC
2007,4,12,Saskatoon,SK
2007,4,12,Calgary,AB
2007,4,13,Richmond Hill,ON
2007,4,14,Yorkton,SK
2007,4,14,Cumberland House,SK
2007,4,15,Victoria,BC
2007,4,15,Toronto,ON
2007,4,15,London,ON
2007,4,16,New Westminster,BC
2007,4,16,Dryden,ON
2007,4,16,North Battleford,SK
2007,4,18,Hastings,ON
2007,4,18,Rice Lake,ON
2007,4,18,Toronto,ON
2007,4,18,New Sudbury,ON
2007,4,18,Gatineau,PQ
2007,4,19,Sainte-Therese,PQ
2007,4,19,Aldergrove,BC
2007,4,20,Kitchener,ON
2007,4,20,Ancaster,ON
2007,4,20,Windsor,ON
2007,4,20,Waterdown,ON
2007,4,20,Nepean,ON
2007,4,20,Ottawa,ON
2007,4,21,Sudbury,ON
2007,4,21,Montreal,PQ
2007,4,21,Calgary,AB
2007,4,21,Etobicoke,ON
2007,4,21,Kitchener,ON
2007,4,21,North Bay,ON
2007,4,22,Sudbury,ON
2007,4,22,Great Falls,MB
2007,4,22,Ingersoll,ON
2007,4,22,Orangeville,ON
2007,4,22,Toronto,ON
2007,4,22,Montreal,PQ
2007,4,23,Montreal,PQ
2007,4,23,Salmo,BC
2007,4,25,North Bay,ON
2007,4,25,Williams Lake,BC
2007,4,26,Edmonton,AB
2007,4,26,Oshawa,ON
2007,4,27,Mississauga,ON
2007,4,27,Dawson Creek,BC
2007,4,29,Windsor,ON
2007,4,29,Windsor,ON
2007,4,29,Kingston,ON
2007,4,29,North Bay,ON
2007,4,30,Belleville,ON
2007,4,30,Belleville,ON
2007,4,30,Moose Jaw,SK
2007,4,30,Beauport,PQ
2007,5,3,Port Colbourne,ON
2007,5,4,Oromocto,NB
2007,5,4,Britt,ON
2007,5,4,Chilliwack,BC
2007,5,4,Timmins,ON
2007,5,5,Cape Spear,NF
2007,5,5,Toronto,ON
2007,5,6,Oshawa,ON
2007,5,6,Port Alberni,BC
2007,5,7,Chateauguay,PQ
2007,5,7,Kitchener,ON
2007,5,7,Toronto,ON
2007,5,7,Riverdale,YK
2007,5,7,Trois-Rivieres,PQ
2007,5,8,Oshawa,ON
2007,5,9,Kitchener,ON
2007,5,11,Vaughan,ON
2007,5,11,Gatineau,PQ
2007,5,11,Edmonton,AB
2007,5,11,St-Fulgence,PQ
2007,5,12,Ste-Angele-de-Monnoir,PQ
2007,5,12,Beauport,PQ
2007,5,13,Oshawa,ON
2007,5,13,Grand Bend,ON
2007,5,14,Coquitlam,BC
2007,5,18,Brantford,ON
2007,5,18,Kelowna,BC
2007,5,18,London,ON
2007,5,18,Kelowna,BC
2007,5,19,Toronto,ON
2007,5,20,Sorel,PQ
2007,5,20,Aylmer,PQ
2007,5,20,Terrace,BC
2007,5,21,Toronto,ON
2007,5,21,Winnipeg,MB
2007,5,23,Oshawa,ON
2007,5,23,Crescent Beach,BC
2007,5,23,Kelowna,BC
2007,5,25,Canmore,AB
2007,5,25,Surrey,BC
2007,5,25,Toronto,ON
2007,5,26,Perth,NB
2007,5,27,Kimberley,BC
2007,5,27,Saskatoon,SK
2007,5,27,Dieppe,NB
2007,5,27,Okotoks,AB
2007,5,27,London,ON
2007,5,28,Chilliwack,BC
2007,5,28,Surrey,BC
2007,5,29,Victoria,BC
2007,5,29,Toronto,ON
2007,5,30,Whitehorse,YK
2007,5,31,Five Islands,NS
2007,6,1,Chilliwack,BC
2007,6,1,Victoria,BC
2007,6,2,The Pas,MB
2007,6,4,Lloydminster,SK
2007,6,4,Cameron ,ON
2007,6,5,Mississauga,ON
2007,6,5,Toronto,ON
2007,6,7,Kelowna,BC
2007,6,7,Chicoutimi,PQ
2007,6,8,Glace Bay,NS
2007,6,8,St. John's,NF
2007,6,8,Halifax,NS
2007,6,8,Trenton,ON
2007,6,9,Bala,ON
2007,6,9,Winnipeg,MB
2007,6,9,Montreal,PQ
2007,6,9,Montreal,PQ
2007,6,9,Renfrew,ON
2007,6,9,Port Colborne,ON
2007,6,9,Trenton,ON
2007,6,9,Levack,ON
2007,6,10,Calgary,AB
2007,6,10,North York,ON
2007,6,10,Kelowna,BC
2007,6,10,Scarborough,ON
2007,6,10,Creemore,ON
2007,6,10,Trenton,ON
2007,6,11,Richmond,BC
2007,6,11,North Bay,ON
2007,6,11,Peterborough,ON
2007,6,12,Vernon,BC
2007,6,12,Montreal,PQ
2007,6,13,Whitby,ON
2007,6,14,Pickering,ON
2007,6,14,Brandon,MB
2007,6,15,North York,ON
2007,6,16,Grandora,SK
2007,6,17,Westbank,BC
2007,6,17,Canmore,AB
2007,6,18,Kamloops,BC
2007,6,18,Stoney Creek,ON
2007,6,18,Trail,BC
2007,6,19,Toronto,ON
2007,6,19,Wendover,PQ
2007,6,19,Toronto,ON
2007,6,19,Shearwater,NS
2007,6,19,Weyburn,SK
2007,6,19,Pickering,ON
2007,6,19,Tiverton,ON
2007,6,19,Toronto,ON
2007,6,19,English,ON
2007,6,19,Massey,ON
2007,6,20,Calgary,AB
2007,6,20,Pont Charles-de-Gaulle,PQ
2007,6,20,Maple Ridge,BC
2007,6,20,Pickering,ON
2007,6,20,Pickering,ON
2007,6,20,Hamilton,ON
2007,6,21,Saskatoon,SK
2007,6,21,Saskatoon,SK
2007,6,21,Victoria,BC
2007,6,22,Mississauga,ON
2007,6,23,Toronto,ON
2007,6,23,Saskatoon,SK
2007,6,24,Trail,BC
2007,6,25,Kelowna,BC
2007,6,25,Calgary,AB
2007,6,25,Pickering,ON
2007,6,25,Calgary,AB
2007,6,25,Dalmeny,SK
2007,6,25,Pickering,ON
2007,6,26,Wakefield,PQ
2007,6,27,Notre-Dame-Du-Portage,PQ
2007,6,28,Regina,SK
2007,6,28,Calgary,AB
2007,6,29,Mosquito Reserve,SK
2007,6,29,Ancaster,ON
2007,6,29,Kingston,ON
2007,6,29,Tiverton,ON
2007,6,30,Glace Bay,NS
2007,6,30,Etobicoke,ON
2007,6,30,Vaudreuil,PQ
2007,6,30,Trois-Rivieres,PQ
2007,7,1,Summerland,BC
2007,7,1,Baie-Comeau,PQ
2007,7,1,Sidney,BC
2007,7,1,Fleuve St-Laurent,PQ
2007,7,2,Calgary,AB
2007,7,2,Maple Ridge,BC
2007,7,2,Alliston,ON
2007,7,2,Kelowna,BC
2007,7,2,Kelowna,BC
2007,7,2,Westbank,BC
2007,7,3,Sioux Lookout,ON
2007,7,4,Whitby,ON
2007,7,7,Winfield,BC
2007,7,7,Red Deer,AB
2007,7,7,Keswick,ON
2007,7,8,Ste-Anne-de-Kent,NB
2007,7,8,Montreal,PQ
2007,7,8,Ottawa,ON
2007,7,8,Mirabel,PQ
2007,7,8,Verdun,PQ
2007,7,9,Surrey,BC
2007,7,9,Victoria,BC
2007,7,9,Kelowna,BC
2007,7,10,Kootenay Lake,BC
2007,7,11,Kootenay Lake,BC
2007,7,11,Chilliwack,BC
2007,7,11,Surrey,BC
2007,7,11,Kelowna,BC
2007,7,11,Kelowna,BC
2007,7,12,Richmond,BC
2007,7,12,Toronto,ON
2007,7,12,Prince George,BC
2007,7,12,Rossland,BC
2007,7,13,Digby,NS
2007,7,14,Lake Cowichan,BC
2007,7,15,London,ON
2007,7,15,Burnaby,BC
2007,7,16,La Peche,PQ
2007,7,16,Edmonton,AB
2007,7,16,Verdun,PQ
2007,7,16,Rutland,BC
2007,7,17,Pleasant Bay,NS
2007,7,17,Ottawa,ON
2007,7,17,Forestville,PQ
2007,7,17,Baie-Comeau,PQ
2007,7,19,Toronto,ON
2007,7,20,Saskatoon,SK
2007,7,20,Lake Simcoe,ON
2007,7,21,Mississauga,ON
2007,7,21,Saskatoon,SK
2007,7,21,Toronto,ON
2007,7,21,Whitby,ON
2007,7,22,Beaver Dam,NB
2007,7,22,Plage de Rouville,PQ
2007,7,22,Beamsville,ON
2007,7,23,Lloydminster,SK
2007,7,23,St-Jean-Baptiste,PQ
2007,7,23,Gatineau River,PQ
2007,7,25,Ferryland,NF
2007,7,26,Terrebone,PQ
2007,7,26,Kelowna,BC
2007,7,26,Red Deer,AB
2007,7,27,Montreal,PQ
2007,7,28,Regina,SK
2007,7,28,Vancouver,BC
2007,7,29,Toronto,ON
2007,7,30,Beaver Dam,NB
2007,7,30,Winnipeg,MB
2007,7,31,Kitchener,ON
2007,7,31,Bolton,ON
2007,7,31,Pickering,ON
2007,7,31,Deschaillons-sur-St-Laurent,PQ
2007,8,1,Vancouver,BC
2007,8,1,Digby Gut,NS
2007,8,1,Maple Ridge,BC
2007,8,2,Embrun,ON
2007,8,2,Glace Bay,NS
2007,8,2,Oakville,ON
2007,8,3,Edson,AB
2007,8,3,Edson,AB
2007,8,3,West Bolton,PQ
2007,8,3,Pickering,ON
2007,8,3,Bells Lake,ON
2007,8,3,Orangeville,ON
2007,8,3,Alma,NB
2007,8,3,Vernon,BC
2007,8,3,St-Jean-Sur-Richelieu,PQ
2007,8,4,Vaudreuil-Dorion,PQ
2007,8,4,Ottawa,ON
2007,8,4,Chambly,PQ
2007,8,4,Kelowna,BC
2007,8,5,Port Moody,BC
2007,8,5,North Bay,ON
2007,8,5,Woodstock,NB
2007,8,6,Montreal,PQ
2007,8,6,Prescott,ON
2007,8,6,Hanover,ON
2007,8,6,Vancouver,BC
2007,8,7,Okanagan Lake,BC
2007,8,7,Ste-Marie-de-Kent,NB
2007,8,7,Chambly,PQ
2007,8,7,Prince George,BC
2007,8,8,High Prairie,AB
2007,8,8,Francis,SK
2007,8,8,Point Abboneau,ON
2007,8,9,Riverview,NB
2007,8,10,Canoe,BC
2007,8,10,Cadotte,AB
2007,8,11,Delta Beach,MB
2007,8,11,Lethbridge,AB
2007,8,11,Winnipeg,MB
2007,8,11,Drummondville,PQ
2007,8,11,Collingwood,ON
2007,8,11,Prescott,ON
2007,8,11,Cadotte,AB
2007,8,12,Clarenville,NF
2007,8,12,North Surrey,BC
2007,8,12,Winnipeg,MB
2007,8,12,Guelph,ON
2007,8,12,Longueuil,PQ
2007,8,12,Qu'Appelle Valley,SK
2007,8,12,Vancouver,BC
2007,8,12,Sussex,NB
2007,8,12,Kispiox,BC
2007,8,13,St. Lawrence,ON
2007,8,13,St-Eustache,PQ
2007,8,13,Port Coquitlam,BC
2007,8,13,Guelph,ON
2007,8,13,Sherwood Park,AB
2007,8,14,Clinton,BC
2007,8,14,Maple Ridge,BC
2007,8,14,Maple Ridge,BC
2007,8,15,Montreal,PQ
2007,8,16,Brighton,ON
2007,8,16,Kingston,ON
2007,8,16,Priceville,NB
2007,8,17,Coe Hill,ON
2007,8,17,Kelowna,BC
2007,8,17,Penticton,BC
2007,8,19,Sydney,NS
2007,8,19,Beaconsfield,PQ
2007,8,19,Toronto,ON
2007,8,19,Toronto,ON
2007,8,19,Munster,ON
2007,8,19,Novar,ON
2007,8,19,Windsor,ON
2007,8,20,Nanaimo,BC
2007,8,21,Sudbury,ON
2007,8,21,Whitehorse,YK
2007,8,21,North Bay,ON
2007,8,22,Burnaby,BC
2007,8,22,Vancouver,BC
2007,8,22,Vancouver,BC
2007,8,22,Stettler,AB
2007,8,23,Port Coquitlam,BC
2007,8,24,Halifax,NS
2007,8,25,Halifax,NS
2007,8,26,Halifax,NS
2007,8,27,Ottawa,ON
2007,8,27,Toronto,ON
2007,8,27,Hamilton,ON
2007,8,28,Calgary,AB
2007,8,28,Surrey,BC
2007,8,29,Cape Split,NS
2007,8,30,Regina,SK
2007,8,31,Belleville,ON
2007,8,31,Coquihalla Hwy.,BC
2007,8,31,Scarborough,ON
2007,9,1,Maple Ridge,BC
2007,9,1,Toronto,ON
2007,9,1,Toronto,ON
2007,9,1,Montreal,PQ
2007,9,1,Stanley,NB
2007,9,1,Peterborough,ON
2007,9,2,Quinte West,ON
2007,9,3,Barrie,ON
2007,9,3,Campbell River,BC
2007,9,3,Brandon,MB
2007,9,4,Saite-Anele-de-Merici,PQ
2007,9,4,Saskatoon,SK
2007,9,5,Maple Ridge,BC
2007,9,5,Vancouver,BC
2007,9,7,Victoria,BC
2007,9,8,Hamilton,ON
2007,9,8,White Rock,BC
2007,9,8,Etobicoke,ON
2007,9,8,St. Bruno,PQ
2007,9,8,Toronto,ON
2007,9,8,Fredericton,NB
2007,9,9,Comox,BC
2007,9,9,Comox,BC
2007,9,9,Kamloops,BC
2007,9,9,Sidney,BC
2007,9,9,Sidney,BC
2007,9,9,Sidney,BC
2007,9,9,Sidney,BC
2007,9,10,Headingley,MB
2007,9,10,Maple Ridge,BC
2007,9,10,Cartier,MB
2007,9,11,Vancouver,BC
2007,9,11,Creston Valley,BC
2007,9,11,Victoria,BC
2007,9,11,Moberly Lake,BC
2007,9,11,Vernon,BC
2007,9,11,Comox,BC
2007,9,12,Bird's Hill Park,MB
2007,9,12,London,ON
2007,9,12,Whitby,ON
2007,9,13,Clarenville,NF
2007,9,13,Chicoutimi,PQ
2007,9,13,Calgary,AB
2007,9,13,Toronto,ON
2007,9,14,Ottawa,ON
2007,9,14,North Bay,ON
2007,9,14,St. Anaclet,PQ
2007,9,14,Melfort,SK
2007,9,15,Winnipeg,MB
2007,9,15,Sioux Lookout,ON
2007,9,15,Aylmer,ON
2007,9,15,Cypress Hills,SK
2007,9,16,Bayfield Inlet,ON
2007,9,16,Gladstone,MB
2007,9,16,Halifax,NS
2007,9,17,Midland ,ON
2007,9,17,Drummondville,PQ
2007,9,17,Armstrong,MB
2007,9,18,Wolf Lake,AB
2007,9,18,Peterborough,ON
2007,9,19,Peterborough,ON
2007,9,19,Niagara Falls,ON
2007,9,19,Winnipeg,MB
2007,9,19,Beausejour,MB
2007,9,20,Savona,BC
2007,9,20,Nanaimo,BC
2007,9,22,Cremona,AB
2007,9,22,Minden,ON
2007,9,22,Oshawa,ON
2007,9,22,Burlington,ON
2007,9,22,Oshawa,ON
2007,9,22,Qualicum,BC
2007,9,23,Fort Erie,ON
2007,9,23,Mildmay,ON
2007,9,24,St. John's,NF
2007,9,24,Edmonton,AB
2007,9,25,Warfield,BC
2007,9,25,Winnipeg,MB
2007,9,26,Montreal,PQ
2007,9,28,Drummondville,PQ
2007,9,29,Toronto,ON
2007,9,29,Kanata,ON
2007,9,29,Mississauga,ON
2007,9,29,Minden,ON
2007,9,30,God's River,MB
2007,9,30,Peterborough,ON
2007,9,30,Edmonton,AB
2007,9,30,Winnipeg,MB
2007,10,1,Barrie,ON
2007,10,4,Scarborough,ON
2007,10,5,Whitby,ON
2007,10,6,Winnipeg,MB
2007,10,8,Campbell River,BC
2007,10,8,Wainright,AB
2007,10,9,Kelowna,BC
2007,10,10,Milton,ON
2007,10,10,St. Catherines,ON
2007,10,10,Oyster River,BC
2007,10,12,Selkirk,MB
2007,10,12,Woodlawn,NS
2007,10,12,Moncton,NB
2007,10,12,Meadowbank,PI
2007,10,13,Vancouver,BC
2007,10,13,Delta Marsh,MB
2007,10,13,Vancouver,BC
2007,10,13,Kuujjuaq,PQ
2007,10,14,Vancouver,BC
2007,10,14,Mississauga,ON
2007,10,15,Garson,ON
2007,10,15,Peterborough,ON
2007,10,15,Kelowna,BC
2007,10,16,Winnipeg,MB
2007,10,16,Grand Forks,BC
2007,10,17,Fredericton,NB
